t,x,y,r,u,phi
0.06200000000000005,0.9950828470545344,0.11760365454119831,1.0020082295388615,0.9979957953640903,0.117639098814112
0.06300000000000004,0.9949218979578979,0.11949402073982064,1.0020720553077582,0.9979322292276459,0.11953137024834977
0.06400000000000004,0.9947583755724725,0.1213840778766017,1.0021368769452292,0.9978676795611564,0.1214233987657979
0.06500000000000004,0.9945922810507506,0.12327382115208087,1.0022026943224462,0.9978021468761513,0.1233151806536926
0.06600000000000004,0.9944236155625839,0.12516324577173846,1.0022695073086274,0.9977356316917976,0.1252067122019531
0.06700000000000005,0.994252380295158,0.12705234694606818,1.0023373157710391,0.9976681345348883,0.12709798970322106
0.06800000000000005,0.9940785764529628,0.12894111989064966,1.0024061195749976,0.9975996559398322,0.1289890094529
0.06900000000000005,0.993902205257766,0.13082955982622016,1.0024759185838696,0.9975301964486417,0.13087976774919455
0.07000000000000005,0.9937232679485828,0.13271766197874688,1.0025467126590741,0.9974597566109219,0.1327702608931496
0.07100000000000005,0.9935417657816498,0.13460542157949862,1.0026185016600848,0.9973883369838585,0.1346604851886896
0.07200000000000005,0.9933577000303934,0.13649283386511737,1.00269128544443,0.9973159381322066,0.1365504369426574
0.07300000000000005,0.9931710719854011,0.13837989407768972,1.0027650638676957,0.9972425606282783,0.13844011246485347
0.07400000000000005,0.9929818829543932,0.14026659746481818,1.0028398367835263,0.9971682050519306,0.14032950806807468
0.07500000000000005,0.9927901342621889,0.14215293927969203,1.002915604043626,0.9970928719905536,0.14221862006815317
0.07600000000000005,0.9925958272506794,0.14403891478115846,1.0029923654977613,0.9970165620390578,0.1441074447839951
0.07700000000000005,0.9923989632787943,0.14592451923379293,1.0030701209937616,0.9969392757998613,0.14599597853761934
0.07800000000000006,0.9921995437224715,0.1478097479079699,1.003148870377522,0.9968610138828777,0.14788421765419604
0.07900000000000006,0.9919975699746243,0.1496945960799329,1.0032286134930035,0.9967817769055028,0.1497721584620852
0.08000000000000006,0.9917930434451109,0.15157905903186478,1.0033093501822363,0.9967015654926018,0.151659797292875
0.08100000000000006,0.9915859655606999,0.1534631320519574,1.0033910802853203,0.996620380276496,0.1535471304814202
0.08200000000000006,0.9913763377650383,0.15534681043448148,1.0034738036404272,0.9965382218969496,0.15543415436588054
0.08300000000000006,0.9911641615186192,0.15723008947985598,1.0035575200838023,0.9964550910011563,0.15732086528775865
0.08400000000000006,0.9909494382987463,0.1591129644947174,1.0036422294497667,0.9963709882437255,0.15920725959193835
0.08500000000000006,0.9907321695995011,0.16099543079198878,1.0037279315707184,0.9962859142866688,0.16109333362672254
0.08600000000000006,0.9905123569317074,0.1628774836909484,1.0038146262771337,0.996199869799386,0.16297908374387116
0.08700000000000006,0.9902900018228991,0.16475911851729894,1.003902313397571,0.996112855458651,0.16486450629863905
0.08800000000000006,0.9900651058172812,0.16664033060323508,1.00399099275867,0.9960248719485978,0.16674959764981362
0.08900000000000007,0.9898376704756984,0.1685211152875125,1.0040806641851563,0.9959359199607057,0.16863435415975253
0.09000000000000007,0.9896076973755962,0.17040146791551528,1.0041713274998405,0.9958460001937856,0.17051877219442121
0.09100000000000007,0.9893751881109858,0.17228138383932384,1.0042629825236222,0.9957551133539645,0.17240284812343037
0.09200000000000007,0.9891401442924092,0.17416085841778273,1.0043556290754918,0.9956632601546714,0.17428657832007333
0.09300000000000007,0.9889025675468984,0.1760398870165672,1.0044492669725305,0.9955704413166223,0.17616995916136324
0.09400000000000007,0.9886624595179431,0.1779184650082513,1.0045438960299151,0.9954766575678046,0.1780529870280704
0.09500000000000007,0.9884198218654487,0.1797965877723737,1.0046395160609174,0.9953819096434625,0.1799356583047592
0.09600000000000007,0.9881746562657014,0.1816742506955052,1.0047361268769082,0.9952861982860816,0.18181796937982514
0.09700000000000007,0.9879269644113283,0.18355144917131425,1.0048337282873578,0.995189524245373,0.18369991664553176
0.09800000000000007,0.9876767480112597,0.18542817860063376,1.0049323200998392,0.9950918882782582,0.18558149649804734
0.09900000000000007,0.9874240087906889,0.18730443439152672,1.0050319021200294,0.994993291148853,0.18746270533748166
0.10000000000000007,0.9871687484910352,0.18918021195935192,1.005132474151712,0.9948937336284518,0.18934353956792255
0.10100000000000008,0.9869109688699014,0.1910555067268291,1.0052340359967786,0.9947932164955112,0.19122399559747233
0.10200000000000008,0.9866506717010364,0.1929303141241047,1.0053365874552322,0.9946917405356344,0.19310406983828424
0.10300000000000008,0.986387858774293,0.19480462958881617,1.005440128325188,0.9945893065415543,0.19498375870659873
0.10400000000000008,0.9861225318955883,0.19667844856615707,1.0055446584028758,0.9944859153131176,0.19686305862277959
0.10500000000000008,0.9858546928868626,0.19855176650894119,1.005650177482643,0.9943815676572677,0.19874196601134997
0.10600000000000008,0.985584343586038,0.20042457887766704,1.0057566853569562,0.9942762643880284,0.20062047730102847
0.10700000000000008,0.9853114858469763,0.20229688114058156,1.0058641818164034,0.9941700063264867,0.20249858892476488
0.10800000000000008,0.9850361215394379,0.20416866877374373,1.0059726666496962,0.994062794300776,0.20437629731977594
0.10900000000000008,0.9847582525490389,0.20603993726108824,1.0060821396436723,0.9939546291460591,0.20625359892758102
0.11000000000000008,0.9844778807772093,0.20791068209448837,1.006192600583298,0.9938455117045106,0.20813049019403762
0.11100000000000008,0.9841950081411485,0.20978089877381906,1.0063040492516695,0.9937354428252998,0.21000696756937676
0.11200000000000009,0.9839096365737836,0.21165058280701932,1.0064164854300162,0.993624423364573,0.21188302750823831
0.11300000000000009,0.9836217680237257,0.21351972971015484,1.0065299088977027,0.9935124541854361,0.2137586664697062
0.11400000000000009,0.9833314044552252,0.21538833500748003,1.0066443194322312,0.9933995361579364,0.21563388091734348
0.11500000000000009,0.9830385478481276,0.2172563942314996,1.0067597168092435,0.9932856701590452,0.21750866731922727
0.11600000000000009,0.9827432001978305,0.21912390292303038,1.006876100802524,0.9931708570726393,0.21938302214798366
0.11700000000000009,0.9824453635152369,0.22099085663126264,1.0069934711840018,0.9930550977894831,0.2212569418808224
0.11800000000000009,0.9821450398267115,0.22285725091382072,1.007111827723753,0.9929383932072102,0.22313042299957153
0.11900000000000009,0.9818422311740345,0.22472308133682417,1.007231170190003,0.9928207442303052,0.22500346199071194
0.12000000000000009,0.981536939614356,0.22658834347494805,1.0073514983491296,0.9927021517700847,0.2268760553454117
0.1210000000000001,0.9812291672201503,0.22845303291148314,1.0074728119656653,0.9925826167446791,0.22874819955956033
0.1220000000000001,0.9809189160791694,0.23031714523839558,1.0075951108022987,0.9924621400790135,0.23061989113380296
0.1230000000000001,0.9806061882943963,0.23218067605638693,1.0077183946198787,0.9923407227047889,0.2324911265735744
0.1240000000000001,0.9802909859839979,0.23404362097495313,1.0078426631774158,0.9922183655604633,0.23436190238913304
0.12500000000000008,0.9799733112812785,0.2359059756124438,1.0079679162320854,0.9920950695912322,0.23623221509559456
0.12600000000000008,0.9796531663346315,0.23776773559612074,1.0080941535392296,0.9919708357490096,0.2381020612129657
0.12700000000000009,0.9793305533074924,0.2396288965622167,1.0082213748523607,0.9918456649924083,0.2399714372661778
0.12800000000000009,0.9790054743782899,0.24148945415599332,1.0083495799231632,0.9917195582867209,0.24184033978512018
0.1290000000000001,0.9786779317403981,0.24334940403179908,1.0084787685014964,0.9915925166038994,0.2437087653046734
0.1300000000000001,0.9783479276020872,0.24520874185312683,1.0086089403353968,0.9914645409225362,0.24557671036474252
0.1310000000000001,0.9780154641864762,0.24706746329267135,1.008740095171082,0.9913356322278438,0.24744417151029013
0.1320000000000001,0.9776805437314816,0.248925564032386,1.008872232752952,0.9912057915116348,0.24931114529136927
0.1330000000000001,0.9773431684897691,0.2507830397635397,1.0090053528235923,0.9910750197723018,0.2511776282631562
0.1340000000000001,0.9770033407287038,0.2526398861867732,1.0091394551237767,0.9909433180147974,0.2530436169859831
0.1350000000000001,0.9766610627302998,0.2544960990121552,1.0092745393924702,0.9908106872506136,0.2549091080253706
0.1360000000000001,0.9763163367911705,0.25635167395923825,1.0094106053668317,0.9906771284977615,0.2567740979520602
0.1370000000000001,0.9759691652224776,0.258206606757114,1.0095476527822163,0.9905426427807505,0.2586385833420465
0.1380000000000001,0.9756195503498796,0.26006089314446873,1.0096856813721782,0.990407231130568,0.26050256077660944
0.1390000000000001,0.9752674945134825,0.26191452886963795,1.0098246908684743,0.9902708945846583,0.2623660268423463
0.1400000000000001,0.9749130000677864,0.2637675096906611,1.0099646810010656,0.9901336341869017,0.2642289781312035
0.1410000000000001,0.9745560693816353,0.265619831375336,1.0101056514981215,0.9899954509875937,0.26609141124050856
0.1420000000000001,0.9741967048381653,0.2674714897012726,1.0102476020860218,0.9898563460434235,0.2679533227730015
0.1430000000000001,0.9738349088347509,0.2693224804559463,1.0103905324893592,0.9897163204174534,0.2698147093368664
0.1440000000000001,0.9734706837829544,0.27117279943675215,1.0105344424309433,0.9895753751790967,0.2716755675457629
0.1450000000000001,0.9731040321084723,0.2730224424510571,1.0106793316318026,0.9894335114040967,0.2735358940188572
0.1460000000000001,0.9727349562510824,0.2748714053162531,1.0108251998111875,0.9892907301745054,0.27539568538085335
0.1470000000000001,0.9723634586645915,0.2767196838598092,1.0109720466865735,0.9891470325786612,0.2772549382620241
0.1480000000000001,0.9719895418167811,0.27856727391932407,1.0111198719736645,0.9890024197111674,0.2791136492982417
0.1490000000000001,0.9716132081893538,0.2804141713425773,1.0112686753863944,0.9888568926728707,0.2809718151310086
0.1500000000000001,0.9712344602778805,0.282260371987581,1.0114184566369318,0.9887104525708387,0.28282943240748815
0.1510000000000001,0.9708533005917445,0.2841058717226311,1.0115692154356815,0.9885631005183381,0.2846864977805347
0.1520000000000001,0.9704697316540896,0.28595066642635775,1.0117209514912886,0.9884148376348124,0.286543007908724
0.1530000000000001,0.9700837560017628,0.28779475198777615,1.011873664510641,0.98826566504586,0.28839895945638355
0.1540000000000001,0.9696953761852619,0.2896381243063364,1.012027354198872,0.9881155838832113,0.2902543490936222
0.1550000000000001,0.9693045947686793,0.2914807792919737,1.012182020259365,0.9879645952847065,0.2921091734963602
0.1560000000000001,0.968911414329646,0.29332271286515726,1.012337662393754,0.9878127003942732,0.29396342934635894
0.1570000000000001,0.9685158374592777,0.2951639209569401,1.0124942803019288,0.9876599003619033,0.2958171133312505
0.1580000000000001,0.9681178667621189,0.29700439950900737,1.0126518736820376,0.9875061963436309,0.2976702221445669
0.1590000000000001,0.9677175048560854,0.29884414447372515,1.0128104422304898,0.9873515895015086,0.2995227524857696
0.16000000000000011,0.9673147543724104,0.30068315181418853,1.0129699856419592,0.9871960810035852,0.30137470106027847
0.16100000000000012,0.9669096179555858,0.30252141750426925,1.0131305036093865,0.9870396720238827,0.30322606457950096
0.16200000000000012,0.966502098263308,0.30435893752866366,1.0132919958239845,0.9868823637423725,0.30507683976086075
0.16300000000000012,0.9660921979664188,0.3061957078829393,1.0134544619752386,0.9867241573449529,0.3069270233278265
0.16400000000000012,0.9656799197488509,0.30803172457358236,1.0136179017509124,0.9865650540234254,0.30877661200994055
0.16500000000000012,0.9652652663075681,0.30986698361804355,1.0137823148370488,0.9864050549754715,0.3106256025428471
0.16600000000000012,0.9648482403525105,0.31170148104478484,1.0139477009179754,0.9862441614046289,0.3124739916683207
0.16700000000000012,0.9644288446065341,0.3135352128933247,1.0141140596763052,0.9860823745202683,0.3143217761342942
0.16800000000000012,0.9640070818053559,0.3153681752142842,1.0142813907929422,0.9859196955375694,0.31616895269488676
0.16900000000000012,0.9635829546974932,0.3172003640694315,1.0144496939470833,0.9857561256774976,0.3180155181104318
0.17000000000000012,0.9631564660442081,0.31903177553172724,1.0146189688162222,0.9855916661667794,0.3198614691475045
0.17100000000000012,0.9627276186194469,0.3208624056853687,1.0147892150761522,0.9854263182378793,0.32170680257894935
0.17200000000000013,0.962296415209782,0.32269225062583384,1.0149604324009696,0.9852600831289753,0.32355151518390757
0.17300000000000013,0.9618628586143548,0.3245213064599252,1.0151326204630777,0.9850929620839348,0.3253956037478444
0.17400000000000013,0.9614269516448146,0.32634956930581355,1.0153057789331894,0.9849249563522907,0.32723906506257605
0.17500000000000013,0.9609886971252599,0.32817703529308034,1.0154799074803302,0.984756067189217,0.3290818959262967
0.17600000000000013,0.9605480978921808,0.3300037005627612,1.0156550057718432,0.9845862958555044,0.33092409314360527
0.17700000000000013,0.9601051567943971,0.33182956126738766,1.0158310734733904,0.984415643617536,0.33276565352553195
0.17800000000000013,0.9596598766930006,0.33365461357102966,1.0160081102489575,0.9842441117472626,0.33460657388956483
0.17900000000000013,0.9592122604612937,0.3354788536493372,1.0161861157608572,0.9840717015221784,0.3364468510596761
0.18000000000000013,0.958762310984731,0.3373022776895814,1.0163650896697316,0.9838984142252962,0.33828648186634824
0.18100000000000013,0.9583100311608579,0.3391248818906958,1.0165450316345572,0.9837242511451229,0.34012546314660014
0.18200000000000013,0.9578554238992506,0.3409466624633167,1.0167259413126468,0.9835492135756341,0.3419637917440127
0.18300000000000013,0.9573984921214552,0.34276761562982366,1.0169078183596538,0.9833733028162499,0.3438014645087548
0.18400000000000014,0.9569392387609287,0.3445877376243798,1.0170906624295761,0.9831965201718097,0.34563847829760874
0.18500000000000014,0.9564776667629753,0.34640702469297036,1.017274473174758,0.9830188669525471,0.3474748299739956
0.18600000000000014,0.9560137790846889,0.34822547309344337,1.017459250245896,0.9828403444740649,0.34931051640800054
0.18700000000000014,0.9555475786948883,0.3500430790955472,1.0176449932920395,0.9826609540573097,0.3511455344763979
0.18800000000000014,0.9550790685740589,0.35185983898096995,1.0178317019605971,0.9824806970285471,0.35297988106267614
0.18900000000000014,0.95460825171429,0.35367574904337723,1.0180193758973388,0.9822995747193362,0.3548135530570624
0.19000000000000014,0.954135131119213,0.35549080558845025,1.018208014746399,0.982117588466504,0.3566465473565475
0.19100000000000014,0.95365970980394,0.3573050049339232,1.0183976181502812,0.9819347396121204,0.35847886086491004
0.19200000000000014,0.9531819907950019,0.3591183434096202,1.0185881857498609,0.9817510295034723,0.360310490492741
0.19300000000000014,0.9527019771302867,0.36093081735749216,1.0187797171843895,0.9815664594930382,0.36214143315746755
0.19400000000000014,0.9522196718589763,0.3627424231316534,1.0189722120914977,0.9813810309384627,0.3639716857833774
0.19500000000000015,0.951735078041486,0.36455315709841757,1.0191656701071996,0.9811947452025306,0.3658012453016424
0.19600000000000015,0.9512481987493999,0.36636301563633294,1.019360090865895,0.9810076036531411,0.3676301086503422
0.19700000000000015,0.9507590370654102,0.36817199513621873,1.0195554740003754,0.9808196076632822,0.36945827277448795
0.19800000000000015,0.9502675960832535,0.36998009200119886,1.0197518191418249,0.9806307586110048,0.37128573462604547
0.19900000000000015,0.9497738789076485,0.37178730264673754,1.0199491259198261,0.9804410578793964,0.37311249116395856
0.20000000000000015,0.949277888654232,0.3735936235006731,1.0201473939623624,0.9802505068565556,0.37493853935417193
0.20100000000000015,0.9487796284494977,0.3753990510032517,1.0203466228958222,0.9800591069355657,0.3767638761696541
0.20200000000000015,0.9482791014307316,0.37720358160716155,1.0205468123450028,0.979866859514469,0.3785884985904203
0.20300000000000015,0.9477763107459488,0.3790072117775655,1.020747961933114,0.9796737659962397,0.38041240360355477
0.20400000000000015,0.9472712595538306,0.38080993799213403,1.0209500712817812,0.9794798277887589,0.3822355882032332
0.20500000000000015,0.946763951023661,0.38261175674107767,1.0211531400110498,0.9792850463047873,0.3840580493907452
0.20600000000000016,0.9462543883352627,0.3844126645271794,1.0213571677393898,0.9790894229619396,0.385879784174516
0.20700000000000016,0.9457425746789331,0.386212657865826,1.021562154083697,0.9788929591826575,0.38770078957012866
0.20800000000000016,0.9452285132553813,0.38801173328503963,1.0217680986592992,0.9786956563941838,0.3895210626003457
0.20900000000000016,0.944712207275664,0.3898098873255089,1.0219750010799595,0.9784975160285353,0.3913406002951306
0.21000000000000016,0.9441936599611203,0.3916071165406193,1.0221828609578787,0.9782985395224771,0.3931593996916695
0.21100000000000016,0.943672874543309,0.39340341749648383,1.0223916779037008,0.9780987283174952,0.3949774578343922
0.21200000000000016,0.9431498542639439,0.3951987867719728,1.0226014515265163,0.9778980838597702,0.3967947717749932
0.21300000000000016,0.942624602374829,0.3969932209587433,1.0228121814338653,0.9776966076001506,0.3986113385724531
0.21400000000000016,0.9420971221377945,0.39878671666126847,1.0230238672317424,0.9774943009941263,0.40042715529305883
0.21500000000000016,0.9415674168246329,0.40057927049686665,1.0232365085246,0.9772911655018012,0.4022422190104245
0.21600000000000016,0.941035489717032,0.40237087909572916,1.0234501049153517,0.9770872025878671,0.4040565268055119
0.21700000000000016,0.9405013441065138,0.4041615391009493,1.0236646560053773,0.9768824137215762,0.40587007576665074
0.21800000000000017,0.9399649832943668,0.40595124716854974,1.023880161394526,0.9766768003767148,0.4076828629895587
0.21900000000000017,0.9394264105915828,0.4077399999675094,1.0240966206811202,0.9764703640315757,0.4094948855773614
0.22000000000000017,0.9388856293187913,0.4095277941797918,1.0243140334619598,0.9762631061689319,0.4113061406406124
0.22100000000000017,0.9383426428061937,0.4113146265003702,1.0245323993323254,0.9760550282760088,0.4131166252973125
0.22200000000000017,0.9377974543935008,0.41310049363725526,1.0247517178859835,0.9758461318444577,0.4149263366729295
0.22300000000000017,0.9372500674298644,0.41488539231152016,1.0249719887151891,0.9756364183703287,0.41673527190041726
0.22400000000000017,0.9367004852738149,0.4166693192573265,1.0251932114106903,0.9754258893540431,0.418543428120235
0.22500000000000017,0.9361487112931938,0.41845227122194933,1.025415385561732,0.9752145463003665,0.4203508024803662
0.22600000000000017,0.9355947488650904,0.42023424496580275,1.0256385107560608,0.9750023907183818,0.4221573921363375
0.22700000000000017,0.9350386013757748,0.42201523726246337,1.0258625865799271,0.9747894241214614,0.4239631942512372
0.22800000000000017,0.9344802722206329,0.42379524489869524,1.026087612618091,0.9745756480272405,0.42576820599573373
0.22900000000000018,0.9339197648041013,0.42557426467447335,1.0263135884538248,0.9743610639575891,0.4275724245480942
0.23000000000000018,0.9333570825396018,0.4273522934030071,1.0265405136689185,0.9741456734385855,0.42937584709420223
0.23100000000000018,0.9327922288494747,0.42912932791076336,1.0267683878436822,0.9739294780004879,0.4311784708275762
0.23200000000000018,0.9322252071649143,0.4309053650374894,1.0269972105569516,0.973712479177708,0.43298029294938695
0.23300000000000018,0.931656020925903,0.4326804016362349,1.027226981386091,0.9734946785087828,0.4347813106684753
0.23400000000000018,0.9310846735811448,0.434454434573374,1.0274576999069973,0.9732760775363475,0.43658152120136984
0.23500000000000018,0.9305111685880003,0.4362274607286274,1.0276893656941053,0.9730566778071078,0.4383809217723039
0.23600000000000018,0.9299355094124206,0.43799947699508296,1.0279219783203903,0.9728364808718125,0.44017950961323304
0.23700000000000018,0.9293576995288813,0.43977048027921706,1.0281555373573728,0.9726154882852259,0.4419772819638518
0.23800000000000018,0.9287777424203165,0.4415404675009151,1.0283900423751229,0.9723937016061002,0.44377423607161054
0.23900000000000018,0.9281956415780538,0.4433094355934915,1.0286254929422638,0.9721711223971478,0.4455703691917323
0.24000000000000019,0.9276114005017463,0.4450773815037098,1.028861888625976,0.971947752225014,0.4473656785872291
0.2410000000000002,0.9270250226993086,0.44684430219180193,1.0290992289920018,0.9717235926602488,0.4491601615289182
0.2420000000000002,0.9264365116868503,0.4486101946314875,1.029337513604649,0.9714986452772798,0.4509538152954385
0.2430000000000002,0.9258458709886087,0.4503750558099922,1.029576742026795,0.9712729116543842,0.4527466371732663
0.2440000000000002,0.9252531041368849,0.452138882728067,1.0298169138198916,0.971046393373661,0.4545386244567314
0.2450000000000002,0.9246582146719748,0.45390167240000534,1.030058028543968,0.9708190920210036,0.45632977444803235
0.2460000000000002,0.9240612061421063,0.45566342185366127,1.030300085757636,0.9705910091860714,0.4581200844572524
0.2470000000000002,0.9234620821033704,0.45742412813046673,1.0305430850180939,0.970362146462263,0.45990955180237447
0.2480000000000002,0.9228608461196569,0.45918378828544854,1.0307870258811298,0.9701325054466875,0.4616981738092966
0.2490000000000002,0.9222575017625867,0.46094239938724496,1.0310319079011272,0.9699020877401371,0.4634859478118467
0.25000000000000017,0.9216520526114469,0.462699958518122,1.0312777306310679,0.9696708949470594,0.4652728711517975
0.25100000000000017,0.9210445022531238,0.4644564627739895,1.031524493622537,0.9694389286755292,0.46705894117888125
0.25200000000000017,0.9204348542820379,0.4662119092644164,1.031772196425727,0.9692061905372209,0.4688441552508041
0.25300000000000017,0.9198231123000752,0.46796629511264615,1.0320208385894412,0.9689726821473807,0.47062851073326056
0.25400000000000017,0.9192092799165246,0.4697196174556116,1.0322704196610992,0.9687384051247987,0.4724120049999477
0.25500000000000017,0.9185933607480082,0.4714718734439494,1.0325209391867403,0.9685033610917806,0.4741946354325789
0.25600000000000017,0.9179753584184177,0.47322306024201416,1.0327723967110274,0.9682675516741205,0.4759763994208979
0.2570000000000002,0.9173552765588466,0.4749731750278923,1.0330247917772521,0.9680309785010723,0.4777572943626926
0.2580000000000002,0.9167331188075251,0.47672221499341577,1.0332781239273388,0.9677936432053226,0.47953731766380814
0.2590000000000002,0.916108888809753,0.47847017734417446,1.0335323927018478,0.9675555474229618,0.48131646673816064
0.2600000000000002,0.9154825902178346,0.48021705929952985,1.0337875976399815,0.967316692793457,0.48309473900775024
0.2610000000000002,0.9148542266910117,0.48196285809262673,1.0340437382795868,0.9670770809596237,0.48487213190267403
